Wind power [kW];Nuclear power plant [kW];Demand [kWh];Total power supply [Kw];Supply - Demand;;;;;
1051,399;1082258,06;457049,1;1083309,459;626260,359;;;;;
1289,848;1082258,06;460924;1083547,908;622623,908;;;;;
1462,486;1082258,06;493347,7;1083720,546;590372,846;;;;;
1693,717;1082258,06;564802,9;1083951,777;519148,877;;;;;
1861,251;1082258,06;629635,1;1084119,311;454484,211;;;;;
1796,933;1082258,06;662105,7;1084054,993;421949,293;;;;;
1655,848;1082258,06;684291,9;1083913,908;399622,008;;;;;
1528,386;1082258,06;690584,7;1083786,446;393201,746;;;;;
1358,98;1082258,06;673700,4;1083617,04;409916,64;;;;;
1159,512;1082258,06;657990,2;1083417,572;425427,372;;;;;
919,122;1082258,06;653617,4;1083177,182;429559,782;;;;;
674,059;1082258,06;673320,2;1082932,119;409611,919;;;;;
431,925;1082258,06;717471,5;1082689,985;365218,485;;;;;
201,724;1082258,06;743780,4;1082459,784;338679,384;;;;;
93,473;1082258,06;735016,5;1082351,533;347335,033;;;;;
172,956;1082258,06;709287,7;1082431,016;373143,316;;;;;
475,592;1082258,06;685212,2;1082733,652;397521,452;;;;;
833,825;1082258,06;681587,6;1083091,885;401504,285;;;;;
1097,882;1082258,06;612085,8;1083355,942;471270,142;;;;;
1325,822;1082258,06;550352,4;1083583,882;533231,482;;;;;
1543,75;1120161,29;513375,7;1121705,04;608329,34;;;;;
1589,912;1120161,29;500841,8;1121751,202;620909,402;;;;;
1522,889;1120161,29;492475,1;1121684,179;629209,079;;;;;
968,967;1120161,29;470060,4;1121130,257;651069,857;;;;;
537,89;1120161,29;467513,8;1120699,18;653185,38;;;;;
455,457;1120161,29;494346,3;1120616,747;626270,447;;;;;
668,878;1120161,29;543203,6;1120830,168;577626,568;;;;;
673,628;1120161,29;602218;1120834,918;518616,918;;;;;
612,676;1120161,29;644618,2;1120773,966;476155,766;;;;;
505,007;1120161,29;656936,7;1120666,297;463729,597;;;;;
385,986;1120161,29;669656,9;1120547,276;450890,376;;;;;
300,496;1120161,29;672149;1120461,786;448312,786;;;;;
236,821;1120161,29;657073,6;1120398,111;463324,511;;;;;
188,435;1120161,29;642857;1120349,725;477492,725;;;;;
143,837;1120161,29;641239,2;1120305,127;479065,927;;;;;
104,779;1120161,29;669755,7;1120266,069;450510,369;;;;;
79,136;1120161,29;723563,2;1120240,426;396677,226;;;;;
89,702;1120161,29;742223,2;1120250,992;378027,792;;;;;
136,249;1120161,29;726288,2;1120297,539;394009,339;;;;;
190,662;1120161,29;699193,8;1120351,952;421158,152;;;;;
196,736;1120161,29;673495,9;1120358,026;446862,126;;;;;
202,552;1120161,29;672234,4;1120363,842;448129,442;;;;;
274,883;1120161,29;607145,9;1120436,173;513290,273;;;;;
437,131;1120161,29;547526,1;1120598,421;573072,321;;;;;
639,705;1102419,35;508885;1103059,055;594174,055;;;;;
763,346;1102419,35;499808,1;1103182,696;603374,596;;;;;
673,642;1102419,35;488299,2;1103092,992;614793,792;;;;;
467,773;1102419,35;463734,1;1102887,123;639153,023;;;;;
290,159;1102419,35;461450,3;1102709,509;641259,209;;;;;
182,916;1102419,35;489818,6;1102602,266;612783,666;;;;;
113,422;1102419,35;535636,5;1102532,772;566896,272;;;;;
40,494;1102419,35;597766,5;1102459,844;504693,344;;;;;
19,845;1102419,35;633975,1;1102439,195;468464,095;;;;;
16,059;1102419,35;644144,5;1102435,409;458290,909;;;;;
31,327;1102419,35;651897,8;1102450,677;450552,877;;;;;
39,903;1102419,35;653557,1;1102459,253;448902,153;;;;;
67,048;1102419,35;634047,5;1102486,398;468438,898;;;;;
90,587;1102419,35;619239,7;1102509,937;483270,237;;;;;
100,878;1102419,35;621678,4;1102520,228;480841,828;;;;;
105,802;1102419,35;652419,3;1102525,152;450105,852;;;;;
105,308;1102419,35;705582,6;1102524,658;396942,058;;;;;
146,081;1102419,35;727549,2;1102565,431;375016,231;;;;;
202,663;1102419,35;713952,5;1102622,013;388669,513;;;;;
244,974;1102419,35;693040,4;1102664,324;409623,924;;;;;
248,847;1102419,35;672362,1;1102668,197;430306,097;;;;;
256,681;1102419,35;671379,1;1102676,031;431296,931;;;;;
263,507;1102419,35;601229;1102682,857;501453,857;;;;;
254,941;1102419,35;535672,4;1102674,291;567001,891;;;;;
224,673;1101612,9;487078,8;1101837,573;614758,773;;;;;
149,32;1101612,9;465033,6;1101762,22;636728,62;;;;;
67,073;1101612,9;456287,1;1101679,973;645392,873;;;;;
56,291;1101612,9;430305,7;1101669,191;671363,491;;;;;
80,314;1101612,9;419204;1101693,214;682489,214;;;;;
127,802;1101612,9;452004,4;1101740,702;649736,302;;;;;
154,217;1101612,9;510514,2;1101767,117;591252,917;;;;;
160,464;1101612,9;579458,1;1101773,364;522315,264;;;;;
149,743;1101612,9;626669,5;1101762,643;475093,143;;;;;
126,205;1101612,9;646368,9;1101739,105;455370,205;;;;;
103,833;1101612,9;657449,6;1101716,733;444267,133;;;;;
103,978;1101612,9;661070,8;1101716,878;440646,078;;;;;
124,161;1101612,9;647804,7;1101737,061;453932,361;;;;;
147,556;1101612,9;638502,9;1101760,456;463257,556;;;;;
149,457;1101612,9;642246;1101762,357;459516,357;;;;;
156,24;1101612,9;675552,7;1101769,14;426216,44;;;;;
212,577;1101612,9;732428;1101825,477;369397,477;;;;;
247,873;1101612,9;738226,1;1101860,773;363634,673;;;;;
292,883;1101612,9;713738,7;1101905,783;388167,083;;;;;
351,167;1101612,9;692231,4;1101964,067;409732,667;;;;;
320,949;1101612,9;672869,1;1101933,849;429064,749;;;;;
303,443;1101612,9;669478,8;1101916,343;432437,543;;;;;
344,905;1101612,9;602026,5;1101957,805;499931,305;;;;;
432,046;1101612,9;539983,6;1102044,946;562061,346;;;;;
579,742;1102419,35;498681,1;1102999,092;604317,992;;;;;
727,513;1102419,35;479446,9;1103146,863;623699,963;;;;;
910,663;1102419,35;469480,8;1103330,013;633849,213;;;;;
829,444;1102419,35;443809,5;1103248,794;659439,294;;;;;
468,431;1102419,35;437101,3;1102887,781;665786,481;;;;;
385,832;1102419,35;469943,1;1102805,182;632862,082;;;;;
443,585;1102419,35;519311,4;1102862,935;583551,535;;;;;
425,37;1102419,35;595880,8;1102844,72;506963,92;;;;;
369,886;1102419,35;645751,3;1102789,236;457037,936;;;;;
343,93;1102419,35;670494,1;1102763,28;432269,18;;;;;
351,67;1102419,35;683559,5;1102771,02;419211,52;;;;;
335,998;1102419,35;689499,7;1102755,348;413255,648;;;;;
293,189;1102419,35;675733,2;1102712,539;426979,339;;;;;
230,587;1102419,35;666580,2;1102649,937;436069,737;;;;;
173,06;1102419,35;667043,5;1102592,41;435548,91;;;;;
127,479;1102419,35;693772,6;1102546,829;408774,229;;;;;
100,573;1102419,35;743336,2;1102519,923;359183,723;;;;;
155,944;1102419,35;759789,5;1102575,294;342785,794;;;;;
412,183;1102419,35;739478,7;1102831,533;363352,833;;;;;
872,277;1102419,35;716131,6;1103291,627;387160,027;;;;;
1262,929;1102419,35;696847,6;1103682,279;406834,679;;;;;
1343,998;1102419,35;691482,7;1103763,348;412280,648;;;;;
1252,958;1102419,35;626189;1103672,308;477483,308;;;;;
1184,621;1102419,35;565631,8;1103603,971;537972,171;;;;;
1215,913;1032258,06;523300,6;1033473,973;510173,373;;;;;
1329,058;1032258,06;505066,2;1033587,118;528520,918;;;;;
1367,875;1032258,06;497027,6;1033625,935;536598,335;;;;;
877,387;1032258,06;474195,3;1033135,447;558940,147;;;;;
451,759;1032258,06;465175,6;1032709,819;567534,219;;;;;
539,234;1032258,06;495010,8;1032797,294;537786,494;;;;;
772,378;1032258,06;546662,9;1033030,438;486367,538;;;;;
959,957;1032258,06;615240,7;1033218,017;417977,317;;;;;
1126,851;1032258,06;663357,5;1033384,911;370027,411;;;;;
1372,087;1032258,06;683341,2;1033630,147;350288,947;;;;;
1664,992;1032258,06;696016;1033923,052;337907,052;;;;;
1980,627;1032258,06;693695,5;1034238,687;340543,187;;;;;
2183,904;1032258,06;679882,9;1034441,964;354559,064;;;;;
2246,202;1032258,06;665973,7;1034504,262;368530,562;;;;;
2181,494;1032258,06;663898,2;1034439,554;370541,354;;;;;
1957,739;1032258,06;680331,8;1034215,799;353883,999;;;;;
1683,719;1032258,06;725235,5;1033941,779;308706,279;;;;;
1407,968;1032258,06;739690;1033666,028;293976,028;;;;;
1180,278;1032258,06;721223;1033438,338;312215,338;;;;;
1198,921;1032258,06;691918;1033456,981;341538,981;;;;;
1244,275;1032258,06;675395,7;1033502,335;358106,635;;;;;
1160,167;1032258,06;680612,4;1033418,227;352805,827;;;;;
1056,255;1032258,06;627781,2;1033314,315;405533,115;;;;;
1065,41;1032258,06;570874;1033323,47;462449,47;;;;;
1025,587;1033870,97;530685,7;1034896,557;504210,857;;;;;
981,671;1033870,97;511215,5;1034852,641;523637,141;;;;;
967,042;1033870,97;500806,4;1034838,012;534031,612;;;;;
730,116;1033870,97;482120,2;1034601,086;552480,886;;;;;
693,252;1033870,97;460507,9;1034564,222;574056,322;;;;;
939,043;1033870,97;474096,5;1034810,013;560713,513;;;;;
1356,864;1033870,97;518099,1;1035227,834;517128,734;;;;;
1701,189;1033870,97;597226;1035572,159;438346,159;;;;;
1800,708;1033870,97;659696;1035671,678;375975,678;;;;;
1838,396;1033870,97;695680,8;1035709,366;340028,566;;;;;
1794,382;1033870,97;711144;1035665,352;324521,352;;;;;
1658,683;1033870,97;703915,3;1035529,653;331614,353;;;;;
1581,209;1033870,97;684081,2;1035452,179;351370,979;;;;;
1522,88;1033870,97;668980,2;1035393,85;366413,65;;;;;
1538,753;1033870,97;655867,9;1035409,723;379541,823;;;;;
1507,303;1033870,97;667787,5;1035378,273;367590,773;;;;;
1433,835;1033870,97;701516,6;1035304,805;333788,205;;;;;
1292,391;1033870,97;716046,5;1035163,361;319116,861;;;;;
1312,924;1033870,97;694505,1;1035183,894;340678,794;;;;;
1362,039;1033870,97;666698,9;1035233,009;368534,109;;;;;
1196,36;1033870,97;654775,4;1035067,33;380291,93;;;;;
1185,541;1033870,97;671285,7;1035056,511;363770,811;;;;;
1210,27;1033870,97;624051;1035081,24;411030,24;;;;;
1247,705;1033870,97;571077,5;1035118,675;464041,175;;;;;
1282,517;1127419,35;536761,1;1128701,867;591940,767;;;;;
1282,599;1127419,35;520263,8;1128701,949;608438,149;;;;;
1254,353;1127419,35;509221,5;1128673,703;619452,203;;;;;
862,822;1127419,35;485573,3;1128282,172;642708,872;;;;;
515,988;1127419,35;461058,7;1127935,338;666876,638;;;;;
518,173;1127419,35;461616,7;1127937,523;666320,823;;;;;
511,881;1127419,35;492301,6;1127931,231;635629,631;;;;;
456,558;1127419,35;566906,2;1127875,908;560969,708;;;;;
413,527;1127419,35;635789,3;1127832,877;492043,577;;;;;
410,311;1127419,35;674984,3;1127829,661;452845,361;;;;;
401,926;1127419,35;697873,5;1127821,276;429947,776;;;;;
409,871;1127419,35;701363,5;1127829,221;426465,721;;;;;
396,958;1127419,35;682629;1127816,308;445187,308;;;;;
339,91;1127419,35;659134;1127759,26;468625,26;;;;;
265,284;1127419,35;647771,5;1127684,634;479913,134;;;;;
178,844;1127419,35;670703,4;1127598,194;456894,794;;;;;
100,187;1127419,35;724679,3;1127519,537;402840,237;;;;;
47,223;1127419,35;737940,1;1127466,573;389526,473;;;;;
39,814;1127419,35;720077,9;1127459,164;407381,264;;;;;
78,965;1127419,35;699598,6;1127498,315;427899,715;;;;;
143,338;1127419,35;680234,9;1127562,688;447327,788;;;;;
206,858;1127419,35;669833,8;1127626,208;457792,408;;;;;
270,169;1127419,35;596445,5;1127689,519;531244,019;;;;;
329,756;1127419,35;531919;1127749,106;595830,106;;;;;
365,355;1153225,81;490992,1;1153591,165;662599,065;;;;;
337,109;1153225,81;472934,5;1153562,919;680628,419;;;;;
266,527;1153225,81;462227,6;1153492,337;691264,737;;;;;
202,992;1153225,81;445025,4;1153428,802;708403,402;;;;;
72,873;1153225,81;428109,7;1153298,683;725188,983;;;;;
28,66;1153225,81;455611,7;1153254,47;697642,77;;;;;
49,558;1153225,81;511187,7;1153275,368;642087,668;;;;;
80,165;1153225,81;585330,1;1153305,975;567975,875;;;;;
118,257;1153225,81;643051,6;1153344,067;510292,467;;;;;
136,636;1153225,81;671083,7;1153362,446;482278,746;;;;;
158,623;1153225,81;690324;1153384,433;463060,433;;;;;
189,216;1153225,81;703419,6;1153415,026;449995,426;;;;;
237,832;1153225,81;692583,3;1153463,642;460880,342;;;;;
288,828;1153225,81;681211,7;1153514,638;472302,938;;;;;
374,697;1153225,81;679048,8;1153600,507;474551,707;;;;;
503,934;1153225,81;704265,3;1153729,744;449464,444;;;;;
673,693;1153225,81;749786,2;1153899,503;404113,303;;;;;
867,664;1153225,81;762386,4;1154093,474;391707,074;;;;;
1053,36;1153225,81;741355;1154279,17;412924,17;;;;;
1272,694;1153225,81;707693,2;1154498,504;446805,304;;;;;
1292,332;1153225,81;687092,6;1154518,142;467425,542;;;;;
1213,443;1153225,81;683783,3;1154439,253;470655,953;;;;;
1170,147;1153225,81;611790,6;1154395,957;542605,357;;;;;
1105,961;1153225,81;545472,5;1154331,771;608859,271;;;;;
1027,871;1158870,97;499922,2;1159898,841;659976,641;;;;;
936,267;1158870,97;484341,6;1159807,237;675465,637;;;;;
807,52;1158870,97;472313,8;1159678,49;687364,69;;;;;
603,103;1158870,97;451294,3;1159474,073;708179,773;;;;;
203,976;1158870,97;439528,5;1159074,946;719546,446;;;;;
137,072;1158870,97;467194,3;1159008,042;691813,742;;;;;
118,345;1158870,97;521345,4;1158989,315;637643,915;;;;;
81,06;1158870,97;591687,3;1158952,03;567264,73;;;;;
64,193;1158870,97;634434,8;1158935,163;524500,363;;;;;
82,568;1158870,97;650149,7;1158953,538;508803,838;;;;;
158,258;1158870,97;649375,5;1159029,228;509653,728;;;;;
273,195;1158870,97;645058,1;1159144,165;514086,065;;;;;
393,523;1158870,97;632862,9;1159264,493;526401,593;;;;;
497,453;1158870,97;621956;1159368,423;537412,423;;;;;
610,628;1158870,97;624151,4;1159481,598;535330,198;;;;;
682,41;1158870,97;653573,3;1159553,38;505980,08;;;;;
734,856;1158870,97;704777,3;1159605,826;454828,526;;;;;
797,856;1158870,97;724703,2;1159668,826;434965,626;;;;;
978,787;1158870,97;712411,2;1159849,757;447438,557;;;;;
1233,23;1158870,97;688482,7;1160104,2;471621,5;;;;;
1271,093;1158870,97;681588,4;1160142,063;478553,663;;;;;
1156,081;1158870,97;687656,2;1160027,051;472370,851;;;;;
1061,343;1158870,97;610409,2;1159932,313;549523,113;;;;;
1002,435;1158870,97;542400,7;1159873,405;617472,705;;;;;
959,902;1170161,29;495683,8;1171121,192;675437,392;;;;;
896,826;1170161,29;474101,2;1171058,116;696956,916;;;;;
798,315;1170161,29;466027,1;1170959,605;704932,505;;;;;
516,653;1170161,29;443169,6;1170677,943;727508,343;;;;;
188,85;1170161,29;425433,5;1170350,14;744916,64;;;;;
185,205;1170161,29;452013,7;1170346,495;718332,795;;;;;
282,068;1170161,29;506264,3;1170443,358;664179,058;;;;;
419,632;1170161,29;577986,3;1170580,922;592594,622;;;;;
563,469;1170161,29;625454,1;1170724,759;545270,659;;;;;
708,642;1170161,29;641484,9;1170869,932;529385,032;;;;;
850,346;1170161,29;647369,4;1171011,636;523642,236;;;;;
1008,084;1170161,29;646137,8;1171169,374;525031,574;;;;;
1187,357;1170161,29;632670,8;1171348,647;538677,847;;;;;
1314,349;1170161,29;623058,1;1171475,639;548417,539;;;;;
1371,128;1170161,29;628371,1;1171532,418;543161,318;;;;;
1407,157;1170161,29;659182;1171568,447;512386,447;;;;;
1400,518;1170161,29;705143,4;1171561,808;466418,408;;;;;
1292,409;1170161,29;724176;1171453,699;447277,699;;;;;
1211,178;1170161,29;712073,6;1171372,468;459298,868;;;;;
1272,394;1170161,29;689537,5;1171433,684;481896,184;;;;;
1201,917;1170161,29;685972,2;1171363,207;485391,007;;;;;
1175,247;1170161,29;685548,4;1171336,537;485788,137;;;;;
1198,93;1170161,29;614280,7;1171360,22;557079,52;;;;;
1160,598;1170161,29;542874,2;1171321,888;628447,688;;;;;
1212,835;1161290,32;492609,5;1162503,155;669893,655;;;;;
1279,564;1161290,32;469111,3;1162569,884;693458,584;;;;;
1184,648;1161290,32;456601;1162474,968;705873,968;;;;;
920,29;1161290,32;432896,2;1162210,61;729314,41;;;;;
673,624;1161290,32;415326,1;1161963,944;746637,844;;;;;
543,926;1161290,32;442704,6;1161834,246;719129,646;;;;;
463,793;1161290,32;498262,3;1161754,113;663491,813;;;;;
361,151;1161290,32;573192,4;1161651,471;588459,071;;;;;
282,105;1161290,32;627416,4;1161572,425;534156,025;;;;;
254,797;1161290,32;651793;1161545,117;509752,117;;;;;
249,775;1161290,32;666179,3;1161540,095;495360,795;;;;;
195,573;1161290,32;668893,9;1161485,893;492591,993;;;;;
198,599;1161290,32;658424,4;1161488,919;503064,519;;;;;
248,379;1161290,32;650398,6;1161538,699;511140,099;;;;;
312,744;1161290,32;654554,9;1161603,064;507048,164;;;;;
369,651;1161290,32;679501,9;1161659,971;482158,071;;;;;
448,975;1161290,32;725667,9;1161739,295;436071,395;;;;;
548,06;1161290,32;741804,5;1161838,38;420033,88;;;;;
858,185;1161290,32;725098,7;1162148,505;437049,805;;;;;
1336,002;1161290,32;698852,5;1162626,322;463773,822;;;;;
1522,941;1161290,32;691113,4;1162813,261;471699,861;;;;;
1488,376;1161290,32;686147,8;1162778,696;476630,896;;;;;
1417,218;1161290,32;613404,6;1162707,538;549302,938;;;;;
1431,161;1161290,32;546240,3;1162721,481;616481,181;;;;;
1419,624;1079838,71;494818,7;1081258,334;586439,634;;;;;
1397,178;1079838,71;469762,7;1081235,888;611473,188;;;;;
1417,17;1079838,71;455404,5;1081255,88;625851,38;;;;;
1348,263;1079838,71;438500,4;1081186,973;642686,573;;;;;
1456,405;1079838,71;414872,3;1081295,115;666422,815;;;;;
1417,167;1079838,71;437291,6;1081255,877;643964,277;;;;;
1388,187;1079838,71;491918,5;1081226,897;589308,397;;;;;
1417,15;1079838,71;567631,9;1081255,86;513623,96;;;;;
1497,653;1079838,71;624236;1081336,363;457100,363;;;;;
1660,021;1079838,71;657900,7;1081498,731;423598,031;;;;;
1827,177;1079838,71;674780,3;1081665,887;406885,587;;;;;
1897,907;1079838,71;679610,5;1081736,617;402126,117;;;;;
1881,164;1079838,71;671785,7;1081719,874;409934,174;;;;;
1710,21;1079838,71;658203,5;1081548,92;423345,42;;;;;
1540,667;1079838,71;656197,2;1081379,377;425182,177;;;;;
1417,179;1079838,71;674471,7;1081255,889;406784,189;;;;;
1321,113;1079838,71;715007;1081159,823;366152,823;;;;;
1241,956;1079838,71;732075,8;1081080,666;349004,866;;;;;
1414,455;1079838,71;714340,1;1081253,165;366913,065;;;;;
1383,539;1079838,71;685759,7;1081222,249;395462,549;;;;;
1312,06;1079838,71;668884,1;1081150,77;412266,67;;;;;
1160,417;1079838,71;660083,5;1080999,127;420915,627;;;;;
1012,647;1079838,71;605704,5;1080851,357;475146,857;;;;;
887,374;1079838,71;540953,2;1080726,084;539772,884;;;;;
724,236;1104838,71;497421,3;1105562,946;608141,646;;;;;
555,383;1104838,71;474102,4;1105394,093;631291,693;;;;;
439,747;1104838,71;460338,7;1105278,457;644939,757;;;;;
331,139;1104838,71;444192,1;1105169,849;660977,749;;;;;
253,493;1104838,71;415044,4;1105092,203;690047,803;;;;;
308,16;1104838,71;424424,9;1105146,87;680721,97;;;;;
376,22;1104838,71;468551,6;1105214,93;636663,33;;;;;
397,153;1104838,71;549899,9;1105235,863;555335,963;;;;;
402,189;1104838,71;624864,3;1105240,899;480376,599;;;;;
360,64;1104838,71;670055,1;1105199,35;435144,25;;;;;
284,714;1104838,71;699623,5;1105123,424;405499,924;;;;;
222,191;1104838,71;707686,9;1105060,901;397374,001;;;;;
191,268;1104838,71;696907,6;1105029,978;408122,378;;;;;
179,812;1104838,71;684930,6;1105018,522;420087,922;;;;;
178,899;1104838,71;684860,5;1105017,609;420157,109;;;;;
175,112;1104838,71;701758,3;1105013,822;403255,522;;;;;
165,648;1104838,71;737737,9;1105004,358;367266,458;;;;;
137,103;1104838,71;752695,6;1104975,813;352280,213;;;;;
167,092;1104838,71;725487,2;1105005,802;379518,602;;;;;
180,469;1104838,71;689373,5;1105019,179;415645,679;;;;;
178,436;1104838,71;672406,9;1105017,146;432610,246;;;;;
165,961;1104838,71;662021,8;1105004,671;442982,871;;;;;
157,868;1104838,71;605421,9;1104996,578;499574,678;;;;;
148,858;1104838,71;547918,4;1104987,568;557069,168;;;;;
161,595;1126612,9;503201,8;1126774,495;623572,695;;;;;
198,259;1126612,9;483093,2;1126811,159;643717,959;;;;;
252,243;1126612,9;468664,7;1126865,143;658200,443;;;;;
300,573;1126612,9;451511,8;1126913,473;675401,673;;;;;
138,486;1126612,9;420028;1126751,386;706723,386;;;;;
127,544;1126612,9;427534,9;1126740,444;699205,544;;;;;
125,755;1126612,9;466543,6;1126738,655;660195,055;;;;;
132,883;1126612,9;542463;1126745,783;584282,783;;;;;
155,405;1126612,9;611981,4;1126768,305;514786,905;;;;;
190,936;1126612,9;649206,8;1126803,836;477597,036;;;;;
213,741;1126612,9;666356,7;1126826,641;460469,941;;;;;
212,197;1126612,9;668174,3;1126825,097;458650,797;;;;;
226,475;1126612,9;649855;1126839,375;476984,375;;;;;
267,155;1126612,9;635854;1126880,055;491026,055;;;;;
289,627;1126612,9;630336,2;1126902,527;496566,327;;;;;
270,367;1126612,9;653299,3;1126883,267;473583,967;;;;;
214,275;1126612,9;706761;1126827,175;420066,175;;;;;
201,713;1126612,9;738060,8;1126814,613;388753,813;;;;;
378,131;1126612,9;724427,5;1126991,031;402563,531;;;;;
700,729;1126612,9;694373;1127313,629;432940,629;;;;;
899,916;1126612,9;678721,9;1127512,816;448790,916;;;;;
1003,149;1126612,9;658449,8;1127616,049;469166,249;;;;;
991,726;1126612,9;584755,1;1127604,626;542849,526;;;;;
987,791;1126612,9;523124,6;1127600,691;604476,091;;;;;
1000,689;1125806,45;481729,7;1126807,139;645077,439;;;;;
1013,881;1125806,45;462674,8;1126820,331;664145,531;;;;;
1017,255;1125806,45;450412,9;1126823,705;676410,805;;;;;
845,716;1125806,45;437938,3;1126652,166;688713,866;;;;;
292,312;1125806,45;415049,4;1126098,762;711049,362;;;;;
151,595;1125806,45;439411,9;1125958,045;686546,145;;;;;
133,928;1125806,45;493038,9;1125940,378;632901,478;;;;;
